LATENCY_ARB_MOMENTUM_THRESHOLD,LATENCY_ARB_MAX_ASK,MAX_POSITION_FRACTION,pnl,win_rate,trades,wins,losses,max_dd,hwm,final_balance,signals,elapsed_s
0.0016,0.65,0.125,81.30184079601986,0.6071428571428571,56,34,22,0.5009370173579465,563.66,281.30184079601986,645,10.259324458
0.0016,0.65,0.15,121.54681592039822,0.6071428571428571,56,34,22,0.5082404515876273,653.8700000000001,321.5468159203982,645,10.560316334
0.0018,0.45,0.05,181.37399720055964,0.5047619047619047,105,53,52,0.2622962659797291,417.60399720055966,381.37399720055964,112,10.555360791
0.0018,0.45,0.075,163.25499700059981,0.5047619047619047,105,53,52,0.3430715842143491,495.64000000000016,363.2549970005998,112,9.768148875
0.0018,0.45,0.1,153.46499700059974,0.5047619047619047,105,53,52,0.3759715085975033,539.11,353.46499700059974,112,12.013162666
0.0018,0.45,0.125,167.67599680064,0.5047619047619047,105,53,52,0.3827142323526506,582.5600000000002,367.67599680064,112,10.537548666
0.0018,0.45,0.15,190.7969966006798,0.5047619047619047,105,53,52,0.39854188501662635,635.7499999999999,390.7969966006798,112,10.942715833
0.0018,0.5,0.05,812.5848331684256,0.553763440860215,186,103,83,0.29894875800914394,1164.6348331684255,1012.5848331684256,201,10.955908167
0.0018,0.5,0.075,1026.4297939211565,0.553763440860215,186,103,83,0.41397364644610846,1553.2697939211562,1226.4297939211565,201,10.718062084
0.0018,0.5,0.1,958.1037712872535,0.553763440860215,186,103,83,0.4680775665084256,1567.0237712872533,1158.1037712872535,201,10.818136167
0.0018,0.5,0.125,-85.89920398009946,0.46296296296296297,54,25,29,0.5054791487023771,230.73000000000002,114.10079601990054,202,10.882782667
0.0018,0.5,0.15,-91.06218905472639,0.18181818181818182,11,2,9,0.5413144802304269,237.5,108.93781094527361,202,10.8366435
0.0018,0.55,0.05,2161.3391535393253,0.5813953488372093,258,150,108,0.2845390234888556,2939.219153539326,2361.3391535393253,284,10.670349167
0.0018,0.55,0.075,4312.602499836054,0.5813953488372093,258,150,108,0.39445822386909146,6037.532499836056,4512.602499836054,284,10.348249083
0.0018,0.55,0.1,6847.021782126075,0.5813953488372093,258,150,108,0.44175688229861626,10270.911782126075,7047.021782126075,284,12.375458708
0.0018,0.55,0.125,8084.245210186735,0.5813953488372093,258,150,108,0.4681834135925604,12774.605210186735,8284.245210186735,284,10.904507166
0.0018,0.55,0.15,8936.419659946732,0.5813953488372093,258,150,108,0.4844153414802023,14215.269659946727,9136.419659946732,284,10.531174417
0.0018,0.6,0.05,2639.26241837612,0.5975609756097561,328,196,132,0.2634045442304105,3339.3524183761206,2839.26241837612,375,12.140394875
0.0018,0.6,0.075,5118.295314043785,0.5975609756097561,328,196,132,0.38127871751180853,6871.5753140437855,5318.295314043785,375,10.7714955
0.0018,0.6,0.1,7892.899953711317,0.5975609756097561,328,196,132,0.46543210314497113,11765.759953711315,8092.899953711317,375,10.649271625
0.0018,0.6,0.125,11.76985074626873,0.5681818181818182,88,50,38,0.5175863985869545,438.9798507462689,211.76985074626873,377,10.390166708
0.0018,0.6,0.15,26.03184079601965,0.5681818181818182,88,50,38,0.5349922136036511,486.0818407960198,226.03184079601965,377,12.148994917
0.0018,0.65,0.05,3737.801880219092,0.6256684491978609,374,234,140,0.3079989735430229,4354.561880219092,3937.801880219092,440,10.487029083
0.0018,0.65,0.075,8399.473365731792,0.6256684491978609,374,234,140,0.3949117834969165,10136.413365731793,8599.473365731792,440,11.08315175
0.0018,0.65,0.1,12691.32816441107,0.6256684491978609,374,234,140,0.47246129327690645,16481.408164411074,12891.32816441107,440,10.855101125000001
0.0018,0.65,0.125,246.39567164179095,0.6605504587155964,109,72,37,0.5394543732995266,969.2756716417911,446.39567164179095,459,10.526270167
0.0018,0.65,0.15,382.4016417910442,0.6568627450980392,102,67,35,0.5128554109428204,1195.5416417910444,582.4016417910442,459,10.774519292
0.002,0.45,0.05,353.57000000000016,0.5352112676056338,71,38,33,0.18410375090165898,665.4400000000002,553.5700000000002,76,10.924168958
0.002,0.45,0.075,527.1000000000001,0.5352112676056338,71,38,33,0.2470938519527414,947.1300000000001,727.1000000000001,76,10.679348917
0.002,0.45,0.1,622.3999999999999,0.5352112676056338,71,38,33,0.30657078713539826,1162.5699999999997,822.3999999999999,76,10.462401292
0.002,0.45,0.125,640.2899999999998,0.5352112676056338,71,38,33,0.33243411832373365,1234.4099999999999,840.2899999999998,76,11.974726584
0.002,0.45,0.15,734.5500000000005,0.5352112676056338,71,38,33,0.3326218090686558,1372.6400000000003,934.5500000000005,76,10.566954875
0.002,0.5,0.05,1292.3698929766647,0.5887096774193549,124,73,51,0.18438800109857698,1618.2498929766648,1492.3698929766647,133,10.983167584
0.002,0.5,0.075,2691.248713526194,0.5887096774193549,124,73,51,0.27208817365111804,3358.3487135261935,2891.248713526194,133,10.922098584
0.002,0.5,0.1,3849.5286060046683,0.5887096774193549,124,73,51,0.3580275553590134,5115.048606004668,4049.5286060046683,133,10.766224375
0.002,0.5,0.125,4661.426545562925,0.5887096774193549,124,73,51,0.3960794484041458,6426.996545562924,4861.426545562925,133,10.83579525
0.002,0.5,0.15,5519.893459646216,0.5887096774193549,124,73,51,0.4359633027522935,7606.973459646217,5719.893459646216,133,10.95120125
0.002,0.55,0.05,2187.149582246275,0.6179775280898876,178,110,68,0.21564259720101192,2644.509582246275,2387.149582246275,195,10.745700417
0.002,0.55,0.075,5536.546401695354,0.6179775280898876,178,110,68,0.3182091481514163,6703.986401695353,5736.546401695354,195,10.3948565
0.002,0.55,0.1,8824.376055507018,0.6179775280898876,178,110,68,0.3827702689315625,10827.696055507018,9024.376055507018,195,12.224878041
0.002,0.55,0.125,10184.771846160911,0.6179775280898876,178,110,68,0.4195067989783193,13076.911846160912,10384.771846160911,195,10.266888375
0.002,0.55,0.15,11139.078802617838,0.6179775280898876,178,110,68,0.4384047473959013,15549.76880261784,11339.078802617838,195,10.917511375
0.002,0.6,0.05,2340.372460818382,0.6324786324786325,234,148,86,0.26104031657059656,2711.832460818382,2540.372460818382,261,10.885610291
