LATENCY_ARB_MOMENTUM_THRESHOLD,LATENCY_ARB_MAX_ASK,MAX_POSITION_FRACTION,pnl,win_rate,trades,wins,losses,max_dd,hwm,final_balance,signals,elapsed_s
0.0008,0.5,0.03,425580.4359855077,0.5171299288946348,1547,800,747,0.38732502194907936,438948.42598550767,425780.4359855077,1813,13.947820708
0.0008,0.5,0.05,15020310.28081169,0.5171299288946348,1547,800,747,0.40239722440429593,15811062.97081169,15020510.28081169,1813,13.76993575
0.0008,0.5,0.075,465691028.07968104,0.5171299288946348,1547,800,747,0.489470836041917,503449976.219681,465691228.07968104,1813,13.439142542
0.0008,0.5,0.1,-73.33656716417937,0.4032258064516129,186,75,111,0.5040974362390549,255.42000000000007,126.66343283582063,1912,12.765156583
0.0008,0.5,0.125,-67.86656716417943,0.40437158469945356,183,74,109,0.5070199871812089,268.03,132.13343283582057,1912,12.859966167
0.0008,0.55,0.03,-81.95751243781142,0.4385245901639344,244,107,137,0.5119791319572159,241.87999999999994,118.04248756218858,3172,13.572854333
0.0008,0.55,0.05,-68.33661691542343,0.44635193133047213,233,104,129,0.5023683457382395,264.58,131.66338308457657,3173,13.588894708
0.0008,0.55,0.075,-37.07577114427909,0.4557522123893805,226,103,123,0.5041196456795822,328.55552238805956,162.9242288557209,3177,14.669750459
0.0008,0.55,0.1,-13.430895522388596,0.46153846153846156,221,102,119,0.5008710707481957,373.7894029850745,186.5691044776114,3177,13.762887667
0.0008,0.55,0.125,15.07398009950225,0.4491525423728814,236,106,130,0.5038299781021138,433.46830845771126,215.07398009950225,3175,13.505690959
0.0008,0.6,0.03,-60.197412935323456,0.48214285714285715,224,108,116,0.5008258484709283,280.06776119402986,139.80258706467654,3864,13.689445708000001
0.0008,0.6,0.05,-58.05532338308464,0.4897959183673469,196,96,100,0.5047906941707349,286.6357213930347,141.94467661691536,3868,13.403808125
0.0008,0.6,0.075,-53.736368159204005,0.49740932642487046,193,96,97,0.5146140049897413,301.3346766169154,146.263631840796,3869,13.666702375
0.0008,0.6,0.1,-41.93338308457703,0.5,192,96,96,0.5100193346517148,322.5976616915424,158.06661691542297,3869,13.435161167
0.0008,0.6,0.125,-26.23716417910441,0.5384615384615384,130,70,60,0.5035631226190058,350.02,173.7628358208956,3881,13.367495542
0.0008,0.65,0.03,120417506.26147325,0.6136148755121337,3173,1947,1226,0.4619817596881242,120924906.77147326,120417706.26147325,4305,15.4765435
0.0008,0.65,0.05,12.379104477611861,0.5547945205479452,292,162,130,0.5045157821685715,428.62940298507465,212.37910447761186,4529,13.292592834
0.0008,0.65,0.075,-12.68069651741277,0.5747663551401869,214,123,91,0.5057177409868845,378.9723383084579,187.31930348258723,4543,12.542632167
0.0008,0.65,0.1,-17.688507462686573,0.6083333333333333,120,73,47,0.5025200083572642,366.47,182.31149253731343,4561,13.641253833
0.0008,0.65,0.125,-10.33348258706468,0.6082474226804123,97,59,38,0.5103358356665066,387.34000000000003,189.66651741293532,4561,13.631104125
0.0008,0.7,0.03,350282286.49020743,0.6479535398230089,3616,2343,1273,0.46339975527392363,351757878.6202074,350282486.49020743,5028,15.349856584
0.0008,0.7,0.05,130.4277611940293,0.6177285318559557,361,223,138,0.5028645031405573,664.663383084577,330.4277611940293,5297,12.592007583000001
0.0008,0.7,0.075,182.37263681591975,0.6239067055393586,343,214,129,0.5241251825390371,803.5151741293531,382.37263681591975,5297,12.829023875
0.0008,0.7,0.1,151.77567164179095,0.6797385620915033,153,104,49,0.5360126302474584,758.1578606965173,351.77567164179095,5315,12.689200541
0.0008,0.7,0.125,206.5567164179103,0.688,125,86,39,0.51122664450263,831.7898507462686,406.5567164179103,5315,13.084051042
0.001,0.5,0.03,129383.72679190805,0.5341959334565619,1082,578,504,0.2980711457804264,129583.72679190805,129583.72679190805,1253,14.428080792
0.001,0.5,0.05,2664808.645317503,0.5341959334565619,1082,578,504,0.3638892993107979,2665008.645317503,2665008.645317503,1253,14.970459292
0.001,0.5,0.075,65305806.53637165,0.5341959334565619,1082,578,504,0.49452018267283554,65306006.53637165,65306006.53637165,1253,14.224888667
0.001,0.5,0.1,2004.8230136493862,0.4689655172413793,580,272,308,0.5311199641727169,4702.317960199005,2204.823013649386,1271,13.073331291
0.001,0.5,0.125,2714.3083582089544,0.4666666666666667,495,231,264,0.5106795231858413,5955.827512437811,2914.3083582089544,1274,13.523306875
0.001,0.55,0.03,10723858.284353592,0.5943970767356882,1642,976,666,0.3920635156306436,10724058.284353592,10724058.284353592,2032,15.394832667
0.001,0.55,0.05,2395588288.872993,0.5943970767356882,1642,976,666,0.4164914388950954,2395588488.872993,2395588488.872993,2032,13.398211584
0.001,0.55,0.075,26.893830845771163,0.47706422018348627,327,156,171,0.507822067814565,460.99960199004954,226.89383084577116,2096,13.761587833
0.001,0.55,0.1,43.875970149253675,0.48502994011976047,167,81,86,0.5066650792158743,494.3415920398008,243.87597014925367,2119,13.127366417
0.001,0.55,0.125,63.343930348258766,0.5071428571428571,140,71,69,0.5040385082251054,530.9765671641791,263.34393034825877,2125,14.306656375
0.001,0.6,0.03,13020002.574370556,0.6031413612565445,1910,1152,758,0.3402044060783058,13020202.574370556,13020202.574370556,2467,15.575477916
0.001,0.6,0.05,1195.479553856694,0.5232903865213082,1009,528,481,0.5068226081080431,2829.569191124661,1395.479553856694,2507,12.974887375
0.001,0.6,0.075,1600.961853440365,0.5213849287169042,982,512,470,0.5287641570198812,3821.7845273631847,1800.961853440365,2508,13.924582208
