LATENCY_ARB_MOMENTUM_THRESHOLD,LATENCY_ARB_MAX_ASK,MAX_POSITION_FRACTION,pnl,win_rate,trades,wins,losses,max_dd,hwm,final_balance,signals,elapsed_s
0.0014,0.6,0.15,-65.88000000000002,0.2857142857142857,7,2,5,0.340090533359575,203.24,134.11999999999998,219,8.681
0.0014,0.65,0.05,736.7400000000001,0.6080402010050251,199,121,78,0.22673664177167724,985.9400000000002,936.7400000000001,254,8.529
0.0014,0.65,0.075,59.839999999999975,0.5538461538461539,130,72,58,0.3318934485241182,388.92,259.84,254,8.545
0.0014,0.65,0.1,-60.75000000000003,0.2222222222222222,9,2,7,0.31118915710328465,202.16,139.24999999999997,259,8.54
0.0014,0.65,0.125,-65.66999999999999,0.25,8,2,6,0.3381128356738112,202.95,134.33,259,8.6
0.0014,0.65,0.15,-77.02999999999999,0.25,8,2,6,0.39495178114544377,203.24,122.97000000000001,259,8.558
0.0016,0.45,0.05,67.05999999999989,0.509090909090909,55,28,27,0.296353522867738,323.59999999999997,267.0599999999999,57,8.693
0.0016,0.45,0.075,56.32999999999993,0.5,32,16,16,0.35061941073645286,394.72999999999996,256.3299999999999,57,8.61
0.0016,0.45,0.1,116.52000000000004,0.5172413793103449,29,15,14,0.32984692257203957,472.31000000000006,316.52000000000004,57,8.634
0.0016,0.45,0.125,161.13000000000017,0.5,26,13,13,0.3261117020284012,535.8900000000001,361.13000000000017,57,8.559
0.0016,0.45,0.15,200.6300000000001,0.5,26,13,13,0.33055393098838654,598.45,400.6300000000001,57,8.629
0.0016,0.5,0.05,101.61000000000013,0.5194805194805194,77,40,37,0.23599043322939067,330.31000000000006,301.6100000000001,85,8.52
0.0016,0.5,0.075,75.81000000000012,0.4888888888888889,45,22,23,0.33877541235136155,417.12000000000006,275.8100000000001,86,8.569
0.0016,0.5,0.1,150.63999999999993,0.5,36,18,18,0.3082386363636365,506.88,350.63999999999993,86,8.634
0.0016,0.5,0.125,186.59000000000015,0.5142857142857142,35,18,17,0.32214059020532676,570.3100000000001,386.59000000000015,86,8.718
0.0016,0.5,0.15,237.52999999999986,0.5142857142857142,35,18,17,0.3262446295754478,649.3899999999999,437.52999999999986,86,8.693
0.0016,0.55,0.05,174.61999999999995,0.5353535353535354,99,53,46,0.2956539551398041,394.21999999999997,374.61999999999995,111,8.601
0.0016,0.55,0.075,24.95999999999995,0.47619047619047616,42,20,22,0.31175426788227384,326.85999999999996,224.95999999999995,112,8.602
0.0016,0.55,0.1,28.769999999999953,0.4878048780487805,41,20,21,0.31043525440077163,331.75999999999993,228.76999999999995,114,8.609
0.0016,0.55,0.125,-53.150000000000006,0.3,10,3,7,0.315607960106259,214.57,146.85,119,8.644
0.0016,0.55,0.15,-49.25000000000003,0.2857142857142857,7,2,5,0.3080418617460756,217.86,150.74999999999997,119,8.662
0.0016,0.6,0.05,471.4999999999998,0.6147540983606558,122,75,47,0.22922108615070821,706.6999999999998,671.4999999999998,137,8.587
0.0016,0.6,0.075,163.23000000000002,0.5866666666666667,75,44,31,0.3029820386859074,521.1200000000001,363.23,137,8.587
0.0016,0.6,0.1,233.27999999999997,0.5862068965517241,58,34,24,0.31487484385129916,632.4100000000001,433.28,137,8.585
0.0016,0.6,0.125,-51.99000000000001,0.2857142857142857,7,2,5,0.31020179894673067,214.57,148.01,145,8.606
0.0016,0.6,0.15,-56.69999999999999,0.2,5,1,4,0.34223813458184155,217.86,143.3,145,8.61
0.0016,0.65,0.05,538.6899999999999,0.6333333333333333,150,95,55,0.28858363153641936,777.4899999999999,738.6899999999999,180,8.617
0.0016,0.65,0.075,93.46999999999986,0.5866666666666667,75,44,31,0.3020595509893456,420.47999999999985,293.46999999999986,180,8.616
0.0016,0.65,0.1,136.40000000000003,0.5866666666666667,75,44,31,0.3199369263736706,494.6599999999999,336.40000000000003,180,8.645
0.0016,0.65,0.125,-51.910000000000025,0.2857142857142857,7,2,5,0.30982896024607365,214.57,148.08999999999997,182,8.633
0.0016,0.65,0.15,-56.69999999999999,0.2,5,1,4,0.34223813458184155,217.86,143.3,182,8.69
0.0018,0.45,0.05,40.18999999999997,0.5,32,16,16,0.1270609981515713,270.5,240.18999999999997,32,8.767
0.0018,0.45,0.075,51.93999999999994,0.5,32,16,16,0.19751552795031072,313.95,251.93999999999994,32,8.84
0.0018,0.45,0.1,59.29000000000019,0.5,32,16,16,0.2774820965809341,358.87,259.2900000000002,32,8.728
0.0018,0.45,0.125,84.07999999999998,0.48148148148148145,27,13,14,0.30762856446502557,410.29999999999995,284.08,32,8.76
0.0018,0.45,0.15,118.95999999999987,0.5,14,7,7,0.31465406102277627,465.3999999999999,318.95999999999987,32,8.837
0.0018,0.5,0.05,68.25995024875618,0.5471698113207547,53,29,24,0.26583576755254423,303.2699502487562,268.2599502487562,57,8.744
0.0018,0.5,0.075,42.13393034825876,0.5,32,16,16,0.34613874741210543,370.3139303482587,242.13393034825876,57,8.718
0.0018,0.5,0.1,110.16890547263682,0.52,25,13,12,0.3108106659055186,450.0489054726369,310.1689054726368,57,8.761
0.0018,0.5,0.125,172.45288557213928,0.5454545454545454,22,12,10,0.3079822212427918,538.2128855721393,372.4528855721393,57,8.783
0.0018,0.5,0.15,241.77686567164181,0.5714285714285714,21,12,9,0.31278055589479076,642.8468656716418,441.7768656716418,57,8.757
0.0018,0.55,0.05,91.81,0.5571428571428572,70,39,31,0.27584206395249644,307.01,291.81,78,8.681
0.0018,0.55,0.075,47.53999999999999,0.5,32,16,16,0.3018782785267076,354.58,247.54,80,8.638
0.0018,0.55,0.1,88.32,0.5357142857142857,28,15,13,0.31099746690245195,418.46000000000004,288.32,80,8.685
0.0018,0.55,0.125,128.2199999999999,0.5555555555555556,27,15,12,0.3061914727207391,473.06999999999994,328.2199999999999,80,8.807
0.0018,0.55,0.15,155.15000000000003,0.5555555555555556,27,15,12,0.32588641712853994,526.84,355.15000000000003,80,8.716
0.0018,0.6,0.05,178.1099999999999,0.6111111111111112,90,55,35,0.26074068907797465,397.7099999999999,378.1099999999999,101,8.67
0.0018,0.6,0.075,33.8599999999999,0.5263157894736842,38,20,18,0.3041330675156963,336.06999999999994,233.8599999999999,101,8.755
0.0018,0.6,0.1,60.57999999999987,0.5277777777777778,36,19,17,0.3178534031413615,381.99999999999994,260.57999999999987,101,8.802
0.0018,0.6,0.125,-55.36000000000004,0.3333333333333333,12,4,8,0.3199492218722086,212.69,144.63999999999996,102,8.771
0.0018,0.6,0.15,-51.620000000000005,0.2857142857142857,7,2,5,0.3099888392857143,215.04,148.38,102,8.714
0.0018,0.65,0.05,436.5999999999998,0.6727272727272727,110,74,36,0.17850679902797145,669.7999999999998,636.5999999999998,129,8.67
0.0018,0.65,0.075,145.67000000000013,0.6521739130434783,69,45,24,0.30814802954186077,499.63000000000005,345.67000000000013,129,8.613
0.0018,0.65,0.1,224.20000000000005,0.66,50,33,17,0.3067381392080275,611.89,424.20000000000005,129,8.67
0.0018,0.65,0.125,249.25999999999993,0.6666666666666666,48,32,16,0.36898140344963204,711.9599999999999,449.25999999999993,129,8.606
0.0018,0.65,0.15,-56.58000000000001,0.2857142857142857,7,2,5,0.3330543154761905,215.04,143.42,129,8.711
0.002,0.45,0.05,46.45999999999998,0.5,20,10,10,0.06880509304603336,259.26,246.45999999999998,20,8.785
0.002,0.45,0.075,69.72000000000003,0.5,20,10,10,0.10680115701253423,291.32000000000005,269.72,20,8.797
0.002,0.45,0.1,92.44000000000005,0.5,20,10,10,0.1439191700740041,324.44000000000005,292.44000000000005,20,8.732
0.002,0.45,0.125,114.46000000000004,0.5,20,10,10,0.18149774287304446,358.86,314.46000000000004,20,8.752
0.002,0.45,0.15,132.96000000000004,0.5,20,10,10,0.21861552053350047,390.96000000000004,332.96000000000004,20,8.69
0.002,0.5,0.05,145.7600000000001,0.6060606060606061,33,20,13,0.13043172054370022,363.7600000000001,345.7600000000001,35,8.704
0.002,0.5,0.075,218.16000000000003,0.6060606060606061,33,20,13,0.19621270767581722,451.76000000000005,418.16,35,8.852
0.002,0.5,0.1,251.78000000000014,0.6060606060606061,33,20,13,0.2501331709915529,501.78000000000014,451.78000000000014,35,8.854
0.002,0.5,0.125,113.91000000000003,0.5555555555555556,27,15,12,0.3209232899234197,462.26,313.91,35,8.806
0.002,0.5,0.15,169.7399999999999,0.5454545454545454,22,12,10,0.311663408731267,537.15,369.7399999999999,35,8.794
0.002,0.55,0.05,204.7999999999999,0.6304347826086957,46,29,17,0.17775307490945608,425.9999999999999,404.7999999999999,53,8.783
0.002,0.55,0.075,323.07000000000005,0.6304347826086957,46,29,17,0.22348232154769848,565.07,523.07,53,8.799
0.002,0.55,0.1,378.86,0.6304347826086957,46,29,17,0.25846484726945107,642.86,578.86,53,8.778
0.002,0.55,0.125,402.2499999999999,0.6304347826086957,46,29,17,0.26607019225648404,687.8499999999999,602.2499999999999,53,8.76
0.002,0.55,0.15,437.95000000000005,0.6304347826086957,46,29,17,0.2982338421721106,750.35,637.95,53,8.707
0.002,0.6,0.05,241.16000000000008,0.6666666666666666,63,42,21,0.211422809607836,463.9600000000001,441.1600000000001,72,8.817
0.002,0.6,0.075,395.46000000000004,0.6666666666666666,63,42,21,0.2958241623868915,643.46,595.46,72,8.817
0.002,0.6,0.1,62.34999999999985,0.5555555555555556,36,20,16,0.30716209792425947,378.6599999999999,262.34999999999985,72,8.75
0.002,0.6,0.125,96.29999999999995,0.53125,32,17,15,0.3203816688838938,435.97999999999996,296.29999999999995,72,8.797
0.002,0.6,0.15,147.4899999999999,0.52,25,13,12,0.30458884508395223,499.69,347.4899999999999,72,8.752
0.002,0.65,0.05,445.8699999999998,0.7073170731707317,82,58,24,0.18577087828915587,679.4699999999998,645.8699999999998,95,8.742
0.002,0.65,0.075,729.0800000000002,0.7073170731707317,82,58,24,0.2739169675090254,1004.2800000000002,929.0800000000002,95,8.76
0.002,0.65,0.1,89.68,0.6470588235294118,34,22,12,0.33734416104312015,437.15,289.68,95,8.653
0.002,0.65,0.125,144.0100000000001,0.6666666666666666,33,22,11,0.31003429671674104,498.59000000000003,344.0100000000001,95,8.706
0.002,0.65,0.15,163.3400000000001,0.6666666666666666,33,22,11,0.33069299635265065,542.86,363.3400000000001,95,8.717
0.0022,0.45,0.05,23.830000000000013,0.42857142857142855,14,6,8,0.11777659964928029,245.21000000000004,223.83,14,8.797
0.0022,0.45,0.075,34.99999999999994,0.42857142857142855,14,6,8,0.17333726806595612,271.09,234.99999999999994,14,8.728
0.0022,0.45,0.1,45.290000000000106,0.42857142857142855,14,6,8,0.2271237458193977,299,245.2900000000001,14,8.867
0.0022,0.45,0.125,52.81,0.42857142857142855,14,6,8,0.27893175074183973,326.89,252.81,14,8.855
0.0022,0.45,0.15,39.20999999999995,0.4166666666666667,12,5,7,0.3307126269550377,357.40999999999997,239.20999999999995,14,8.88
0.0022,0.5,0.05,116.99999999999994,0.6296296296296297,27,17,10,0.10554311310190398,333.3999999999999,316.99999999999994,29,8.878
0.0022,0.5,0.075,191.78000000000014,0.6296296296296297,27,17,10,0.15574899616049684,423.38000000000017,391.78000000000014,29,8.772
0.0022,0.5,0.1,256.33000000000004,0.6296296296296297,27,17,10,0.20673172181493962,506.73,456.33000000000004,29,8.832
0.0022,0.5,0.125,318.3499999999999,0.6296296296296297,27,17,10,0.2501418633488158,591.9499999999999,518.3499999999999,29,8.861
0.0022,0.5,0.15,387.2199999999997,0.6296296296296297,27,17,10,0.2794273690268515,690.8199999999997,587.2199999999997,29,8.753
0.0022,0.55,0.05,81.2000000000001,0.5882352941176471,34,20,14,0.18702784372976455,295.6000000000001,281.2000000000001,43,8.716
0.0022,0.55,0.075,80.02999999999997,0.5882352941176471,34,20,14,0.2862188623125543,322.76,280.03,43,8.729
0.0022,0.55,0.1,45.03999999999988,0.5185185185185185,27,14,13,0.34878282130328486,376.27999999999986,245.03999999999988,43,8.856
0.0022,0.55,0.125,98.37,0.5217391304347826,23,12,11,0.3130180512064838,434.32000000000005,298.37,43,8.792
0.0022,0.55,0.15,131.1500000000001,0.5217391304347826,23,12,11,0.33311180924762357,496.56000000000006,331.1500000000001,43,8.813
0.0022,0.6,0.05,167.67000000000013,0.6666666666666666,42,28,14,0.18861777100966812,386.8700000000001,367.67000000000013,50,8.707
0.0022,0.6,0.075,254.45000000000005,0.6666666666666666,42,28,14,0.28168887017712685,491.25000000000006,454.45000000000005,50,8.717
0.0022,0.6,0.1,58.569999999999936,0.56,25,14,11,0.33725490196078445,390.15,258.56999999999994,50,8.68
0.0022,0.6,0.125,112.38000000000005,0.5833333333333334,24,14,10,0.3116654180071394,453.8200000000001,312.38000000000005,50,8.695
0.0022,0.6,0.15,153.74000000000007,0.5833333333333334,24,14,10,0.3233482535674662,522.7800000000001,353.74000000000007,50,8.729
0.0022,0.65,0.05,358.9599999999999,0.7321428571428571,56,41,15,0.11998210176425493,588.16,558.9599999999999,65,8.722
0.0022,0.65,0.075,659.98,0.7321428571428571,56,41,15,0.19478989396517873,929.58,859.98,65,8.689
0.0022,0.65,0.1,1002.1699999999998,0.7321428571428571,56,41,15,0.26319855781612167,1335.37,1202.1699999999998,65,8.74
0.0022,0.65,0.125,158.77999999999992,0.6470588235294118,34,22,12,0.3416880733944954,544.9999999999999,358.7799999999999,65,8.691
0.0022,0.65,0.15,216.81999999999994,0.6666666666666666,30,20,10,0.317415868337018,610.65,416.81999999999994,65,8.679
0.0024,0.45,0.05,5.310000000000002,0.3333333333333333,9,3,6,0.13785794618911662,231.17999999999998,205.31,9,8.769
0.0024,0.45,0.075,7.519999999999982,0.3333333333333333,9,3,6,0.19946797791302237,248.10999999999999,207.51999999999998,9,8.745
0.0024,0.45,0.1,7.749999999999972,0.3333333333333333,9,3,6,0.25990741786157856,265.71,207.74999999999997,9,8.748
0.0024,0.45,0.125,-6.289999999999992,0.2857142857142857,7,2,5,0.31626133916910804,283.31,193.71,9,8.791
0.0024,0.45,0.15,7.5,0.3333333333333333,6,2,4,0.3119570263280058,301.58,207.5,9,8.883
0.0024,0.5,0.05,21.849999999999966,0.5,14,7,7,0.17087117389841922,267.57,221.84999999999997,15,8.912
0.0024,0.5,0.075,31.25000000000003,0.5,14,7,7,0.2518844424314968,309.11,231.25000000000003,15,8.922
0.0024,0.5,0.1,45.1100000000001,0.5,12,6,6,0.3092768979315784,354.86,245.1100000000001,15,8.905
0.0024,0.5,0.125,73.37,0.5454545454545454,11,6,5,0.3276519343810719,406.59000000000003,273.37,16,8.892
0.0024,0.5,0.15,110.65999999999991,0.6,10,6,4,0.3310652225404278,464.40999999999997,310.6599999999999,16,8.893
0.0024,0.55,0.05,96.64999999999986,0.6153846153846154,26,16,10,0.14075274083562528,311.84999999999985,296.64999999999986,30,8.807
0.0024,0.55,0.075,132.39,0.6153846153846154,26,16,10,0.20786701777485203,359.19,332.39,30,8.819
0.0024,0.55,0.1,162.17000000000013,0.6153846153846154,26,16,10,0.26955666734144984,402.17000000000013,362.17000000000013,30,8.708
0.0024,0.55,0.125,65.13000000000005,0.5294117647058824,17,9,8,0.3260549059481443,393.40000000000003,265.13000000000005,30,8.605
0.0024,0.55,0.15,97.32,0.5625,16,9,7,0.3302095066456409,443.9,297.32,30,8.613
0.0024,0.6,0.05,104.2899999999999,0.6428571428571429,28,18,10,0.12210375616923494,319.88999999999993,304.2899999999999,32,8.589
0.0024,0.6,0.075,156.5200000000001,0.6428571428571429,28,18,10,0.182159315339039,385.3200000000001,356.5200000000001,32,8.601
0.0024,0.6,0.1,188.96000000000015,0.6428571428571429,28,18,10,0.23751409815205757,432.16000000000014,388.96000000000015,32,8.585
0.0024,0.6,0.125,218.04999999999995,0.6428571428571429,28,18,10,0.2905185561769192,477.65,418.04999999999995,32,8.602
0.0024,0.6,0.15,93.04000000000002,0.5555555555555556,18,10,8,0.3398513178643838,443.9,293.04,32,8.588
0.0024,0.65,0.05,134.31,0.6857142857142857,35,24,11,0.1226978140675919,351.51,334.31,39,8.583
0.0024,0.65,0.075,203.38999999999993,0.6857142857142857,35,24,11,0.18241897233201565,435.7899999999999,403.38999999999993,39,8.607
0.0024,0.65,0.1,265.36,0.6857142857142857,35,24,11,0.2383351946177102,516.96,465.36,39,8.582
0.0024,0.65,0.125,90.79000000000008,0.6296296296296297,27,17,10,0.3104176053499014,421.69,290.7900000000001,39,8.573
0.0024,0.65,0.15,119.65999999999997,0.6,20,12,8,0.3403223476484306,484.57,319.65999999999997,39,8.618
0.0026,0.45,0.05,0.22000000000002728,0.3333333333333333,9,3,6,0.14100529100529097,226.8,200.22000000000003,9,8.606
0.0026,0.45,0.075,-1.2400000000000375,0.3333333333333333,9,3,6,0.20775026910656624,241.54,198.75999999999996,9,8.59
0.0026,0.45,0.1,-2.730000000000018,0.3333333333333333,9,3,6,0.2661867689057548,255.60999999999999,197.26999999999998,9,8.635
0.0026,0.45,0.125,-17.640000000000015,0.2857142857142857,7,2,5,0.32713452881706145,271.02,182.35999999999999,9,8.605
0.0026,0.45,0.15,-2.7299999999999898,0.3333333333333333,6,2,4,0.31288749564611634,287.1,197.27,9,8.59
0.0026,0.5,0.05,4.840000000000032,0.4166666666666667,12,5,7,0.19468469885202067,254.36,204.84000000000003,13,8.595
0.0026,0.5,0.075,5.700000000000017,0.4166666666666667,12,5,7,0.2816985019380521,286.37,205.70000000000002,13,8.592
0.0026,0.5,0.1,20.719999999999914,0.45454545454545453,11,5,6,0.3118628215120812,320.74999999999994,220.7199999999999,13,8.607
0.0026,0.5,0.125,43.10000000000005,0.5,10,5,5,0.32255817193813563,358.85,243.10000000000005,14,8.598
0.0026,0.5,0.15,73.59999999999997,0.5555555555555556,9,5,4,0.3186402689577886,401.54999999999995,273.59999999999997,14,8.608
0.0026,0.55,0.05,32.02000000000001,0.55,20,11,9,0.12071499503475665,251.75,232.02,24,8.6
0.0026,0.55,0.075,47.920000000000044,0.55,20,11,9,0.17961475584618652,281.38,247.92000000000004,24,8.586
0.0026,0.55,0.1,62.39999999999998,0.55,20,11,9,0.23708583977847789,314.18999999999994,262.4,24,8.574
0.0026,0.55,0.125,76.41999999999996,0.55,20,11,9,0.2904854814644785,348.52,276.41999999999996,24,8.633
0.0026,0.55,0.15,59.34000000000003,0.5333333333333333,15,8,7,0.32794319624763524,385.89,259.34000000000003,24,8.614
0.0026,0.6,0.05,40.079999999999984,0.5909090909090909,22,13,9,0.09767626613704072,252.48,240.07999999999998,26,8.626
0.0026,0.6,0.075,56.07000000000005,0.5909090909090909,22,13,9,0.1492998791669627,281.38,256.07000000000005,26,8.618
0.0026,0.6,0.1,71.87999999999994,0.5909090909090909,22,13,9,0.19844679970718349,314.18999999999994,271.87999999999994,26,8.619
0.0026,0.6,0.125,87.0499999999999,0.5909090909090909,22,13,9,0.24236772638586046,348.52,287.0499999999999,26,8.599
0.0026,0.6,0.15,108.21000000000004,0.5909090909090909,22,13,9,0.286506517401332,385.89,308.21000000000004,26,8.612
0.0026,0.65,0.05,59.860000000000014,0.64,25,16,9,0.09767626613704072,273.46000000000004,259.86,29,8.642
0.0026,0.65,0.075,82.41000000000003,0.64,25,16,9,0.1492998791669627,305.21000000000004,282.41,29,8.61
