CALM_PERSISTENCE_MIN_WINDOW_TIME_MS,CALM_PERSISTENCE_MAX_ASK,CALM_PERSISTENCE_MIN_ABS_DISTANCE_BPS,CALM_PERSISTENCE_DISTANCE_VOL_RATIO_THRESHOLD,CALM_PERSISTENCE_MAX_OPEN_CROSSES_30S,pnl,win_rate,trades,wins,losses,max_dd,hwm,final_balance,signals,fill_rate,partial_fill_rate,no_fill_count,spread_legging_count,residual_position_count,avg_fill_latency_ms,avg_slippage,raw_event_batches,legacy_snapshot_batches,dislocation_regime_count,structural_pair_regime_count,calm_regime_count,dislocation_queued,structural_pair_queued,calm_queued,dislocation_filled,structural_pair_filled,calm_filled,dislocation_missed,structural_pair_missed,calm_missed,latency_arb_candidates,spread_capture_candidates,calm_persistence_candidates,router_blocked_count,capital_blocked_count,latency_spread_overlap_count,latency_calm_overlap_count,spread_calm_overlap_count,total_fees,gross_pnl,pnl_net,elapsed_s
45000,0.6,6,1.75,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2605236,212,396525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.687727334
45000,0.6,6,1.75,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2571037,212,430724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9478195
45000,0.6,6,1.75,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2558447,212,443314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.738016708
45000,0.6,6,2.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2605236,212,396525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.173736041
45000,0.6,6,2.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2571037,212,430724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.191418625
45000,0.6,6,2.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2558447,212,443314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.954999209
45000,0.6,8,1.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2605236,212,396525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.002832542
45000,0.6,8,1.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2571037,212,430724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.087742167
45000,0.6,8,1.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2558447,212,443314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.192424667
45000,0.6,8,1.75,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2605236,212,396525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.989245499999999
45000,0.6,8,1.75,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2571037,212,430724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.571148083
45000,0.6,8,1.75,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2558447,212,443314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.687744708
45000,0.6,8,2.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2605236,212,396525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.169746958
45000,0.6,8,2.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2571037,212,430724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.013680584
45000,0.6,8,2.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2558447,212,443314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.043784083
45000,0.65,4,1.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2605236,212,396525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.826549417
45000,0.65,4,1.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2571037,212,430724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.959922333
45000,0.65,4,1.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2558447,212,443314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0414695
45000,0.65,4,1.75,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2605236,212,396525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.191544167
45000,0.65,4,1.75,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2571037,212,430724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.054234458
45000,0.65,4,1.75,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2558447,212,443314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.714607042
45000,0.65,4,2.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2605236,212,396525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.457498791999999
45000,0.65,4,2.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2571037,212,430724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.43026875
45000,0.65,4,2.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2558447,212,443314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.699222708
45000,0.65,6,1.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2605236,212,396525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.598045792
45000,0.65,6,1.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2571037,212,430724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.055714583
45000,0.65,6,1.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2558447,212,443314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.910668375
45000,0.65,6,1.75,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2605236,212,396525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.844664833
45000,0.65,6,1.75,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2571037,212,430724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.771528625
45000,0.65,6,1.75,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2558447,212,443314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.831452083
45000,0.65,6,2.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2605236,212,396525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.749446917
45000,0.65,6,2.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2571037,212,430724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.938658125
45000,0.65,6,2.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2558447,212,443314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.035013917
45000,0.65,8,1.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2605236,212,396525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.207234417
45000,0.65,8,1.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2571037,212,430724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.00258925
45000,0.65,8,1.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2558447,212,443314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.742744
45000,0.65,8,1.75,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2605236,212,396525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.220954542
45000,0.65,8,1.75,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2571037,212,430724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.58963575
45000,0.65,8,1.75,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2558447,212,443314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.683844916
45000,0.65,8,2.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2605236,212,396525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.627355042
45000,0.65,8,2.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2571037,212,430724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.653821833
45000,0.65,8,2.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2558447,212,443314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.729413
60000,0.55,4,1.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.660967833
60000,0.55,4,1.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.862116458
60000,0.55,4,1.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.475838125
60000,0.55,4,1.75,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.553286
60000,0.55,4,1.75,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.862900834
60000,0.55,4,1.75,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.785422084
60000,0.55,4,2.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.603384416
60000,0.55,4,2.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.696933083
60000,0.55,4,2.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.641274875
60000,0.55,6,1.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.773649666
60000,0.55,6,1.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.774288708
60000,0.55,6,1.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.789016
60000,0.55,6,1.75,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.808398542
60000,0.55,6,1.75,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.947811917
60000,0.55,6,1.75,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.696742042
60000,0.55,6,2.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.886964333
60000,0.55,6,2.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.609109583
60000,0.55,6,2.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.862976459
60000,0.55,8,1.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.873027917
60000,0.55,8,1.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.981887083
60000,0.55,8,1.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.036018375
60000,0.55,8,1.75,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.904203
60000,0.55,8,1.75,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.124555083
60000,0.55,8,1.75,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.132880833
60000,0.55,8,2.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.938315375
60000,0.55,8,2.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.739035791
60000,0.55,8,2.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.574452084
60000,0.6,4,1.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.053477458
60000,0.6,4,1.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.858629791
60000,0.6,4,1.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.539250083
60000,0.6,4,1.75,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.780389708
60000,0.6,4,1.75,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.753207667
60000,0.6,4,1.75,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.359386083
60000,0.6,4,2.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.016909125
60000,0.6,4,2.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.814529875
60000,0.6,4,2.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.20740575
60000,0.6,6,1.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.971490375
60000,0.6,6,1.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7212455
60000,0.6,6,1.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.642464583
60000,0.6,6,1.75,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.542417292
60000,0.6,6,1.75,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.570821792
60000,0.6,6,1.75,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.602266417
60000,0.6,6,2.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.805597416
60000,0.6,6,2.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.736588792
60000,0.6,6,2.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.60145725
60000,0.6,8,1.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.886266375
60000,0.6,8,1.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.910231167
60000,0.6,8,1.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.627945667
60000,0.6,8,1.75,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.834324041
60000,0.6,8,1.75,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.987105125
60000,0.6,8,1.75,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.102120791
60000,0.6,8,2.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.270684209
60000,0.6,8,2.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.938751333
60000,0.6,8,2.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.537542875
60000,0.65,4,1.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.740981792
60000,0.65,4,1.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.811664292
60000,0.65,4,1.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.355014167
60000,0.65,4,1.75,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.706020917
60000,0.65,4,1.75,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.494590667
60000,0.65,4,1.75,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.952355417
60000,0.65,4,2.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.838519542
60000,0.65,4,2.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.772671625
60000,0.65,4,2.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.529786
60000,0.65,6,1.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.65282
60000,0.65,6,1.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.736623959
60000,0.65,6,1.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.744560625
60000,0.65,6,1.75,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8532715
60000,0.65,6,1.75,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.42198675
60000,0.65,6,1.75,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.906149292
60000,0.65,6,2.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.779648875
60000,0.65,6,2.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84361925
60000,0.65,6,2.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.779842666
60000,0.65,8,1.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.915568292
60000,0.65,8,1.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.683694791
60000,0.65,8,1.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.706999667
60000,0.65,8,1.75,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.883448125
60000,0.65,8,1.75,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.831586166
60000,0.65,8,1.75,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.106360833
60000,0.65,8,2.25,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2738320,212,263441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.738605625
60000,0.65,8,2.25,1,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2714993,212,286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9535445
60000,0.65,8,2.25,2,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,3002577,2706397,212,295364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.646206416
