LATENCY_ARB_MOMENTUM_THRESHOLD,LATENCY_ARB_MAX_ASK,MAX_POSITION_FRACTION,pnl,win_rate,trades,wins,losses,max_dd,hwm,final_balance,signals,elapsed_s
0.0016,0.65,0.125,2060.3999999999996,0.6333333333333333,150,95,55,0.4260092852477539,2598.84,2260.3999999999996,180,3.297660666
0.0016,0.65,0.15,2412.979999999999,0.6333333333333333,150,95,55,0.4566905662153473,3125.5699999999997,2612.979999999999,180,2.156280458
0.0018,0.45,0.05,40.18999999999997,0.5,32,16,16,0.1270609981515713,270.5,240.18999999999997,32,3.127797708
0.0018,0.45,0.075,51.93999999999994,0.5,32,16,16,0.19751552795031072,313.95,251.93999999999994,32,3.283802625
0.0018,0.45,0.1,59.29000000000019,0.5,32,16,16,0.2774820965809341,358.87,259.2900000000002,32,2.585877458
0.0018,0.45,0.125,65.97999999999996,0.5,32,16,16,0.35174262734584455,410.29999999999995,265.97999999999996,32,5.053569042
0.0018,0.45,0.15,82.37999999999988,0.5,32,16,16,0.39325311559948445,465.3999999999999,282.3799999999999,32,2.22660225
0.0018,0.5,0.05,68.25995024875618,0.5471698113207547,53,29,24,0.26583576755254423,303.2699502487562,268.2599502487562,57,2.269311708
0.0018,0.5,0.075,62.03393034825882,0.5471698113207547,53,29,24,0.3820002122711534,370.3139303482587,262.0339303482588,57,2.1528609579999998
0.0018,0.5,0.1,70.06890547263686,0.5471698113207547,53,29,24,0.44484054413986845,450.0489054726369,270.06890547263686,57,2.317713708
0.0018,0.5,0.125,86.92288557213942,0.5471698113207547,53,29,24,0.4867404832225757,538.2128855721393,286.9228855721394,57,2.190397708
0.0018,0.5,0.15,117.90686567164187,0.5,36,18,18,0.505470303040997,642.8468656716418,317.90686567164187,57,2.181574291
0.0018,0.55,0.05,91.81,0.5571428571428572,70,39,31,0.27584206395249644,307.01,291.81,78,2.167450292
0.0018,0.55,0.075,125.48999999999995,0.5571428571428572,70,39,31,0.3559140391449039,354.58,325.48999999999995,78,4.44785975
0.0018,0.55,0.1,143.23000000000008,0.5571428571428572,70,39,31,0.4138268890694452,418.46000000000004,343.2300000000001,78,3.399573042
0.0018,0.55,0.125,158.18999999999994,0.5571428571428572,70,39,31,0.44264062400913184,473.06999999999994,358.18999999999994,78,3.568811584
0.0018,0.55,0.15,176.7900000000003,0.5571428571428572,70,39,31,0.45810872371118344,526.84,376.7900000000003,78,2.038553792
0.0018,0.6,0.05,178.1099999999999,0.6111111111111112,90,55,35,0.26074068907797465,397.7099999999999,378.1099999999999,101,4.093044333
0.0018,0.6,0.075,224.9899999999999,0.6111111111111112,90,55,35,0.3792662242985093,459.3899999999999,424.9899999999999,101,3.363692083
0.0018,0.6,0.1,272.03999999999996,0.6111111111111112,90,55,35,0.46397905759162344,524.4399999999999,472.03999999999996,101,3.609698666
0.0018,0.6,0.125,-3.5700000000001353,0.5471698113207547,53,29,24,0.5137991633870451,404.00999999999993,196.42999999999986,101,3.385117291
0.0018,0.6,0.15,-3.560000000000059,0.5471698113207547,53,29,24,0.5304746880826045,418.38,196.43999999999994,101,2.629486458
0.0018,0.65,0.05,436.5999999999998,0.6727272727272727,110,74,36,0.17850679902797145,669.7999999999998,636.5999999999998,129,5.074346791
0.0018,0.65,0.075,683.1200000000001,0.6727272727272727,110,74,36,0.30814802954186077,954.7200000000001,883.1200000000001,129,2.249047583
0.0018,0.65,0.1,861.9100000000001,0.6727272727272727,110,74,36,0.4320547810881041,1179.51,1061.91,129,2.294822917
0.0018,0.65,0.125,128.56999999999994,0.6521739130434783,69,45,24,0.5384993538962863,711.9599999999999,328.56999999999994,129,2.204666958
0.0018,0.65,0.15,183.08000000000015,0.6451612903225806,62,40,22,0.5129988177114452,786.61,383.08000000000015,129,2.281372708
0.002,0.45,0.05,46.45999999999998,0.5,20,10,10,0.06880509304603336,259.26,246.45999999999998,20,2.1299182500000002
0.002,0.45,0.075,69.72000000000003,0.5,20,10,10,0.10680115701253423,291.32000000000005,269.72,20,2.129453584
0.002,0.45,0.1,92.44000000000005,0.5,20,10,10,0.1439191700740041,324.44000000000005,292.44000000000005,20,2.127692167
0.002,0.45,0.125,114.46000000000004,0.5,20,10,10,0.18149774287304446,358.86,314.46000000000004,20,4.423061209
0.002,0.45,0.15,132.96000000000004,0.5,20,10,10,0.21861552053350047,390.96000000000004,332.96000000000004,20,3.348007125
0.002,0.5,0.05,145.7600000000001,0.6060606060606061,33,20,13,0.13043172054370022,363.7600000000001,345.7600000000001,35,3.524776708
0.002,0.5,0.075,218.16000000000003,0.6060606060606061,33,20,13,0.19621270767581722,451.76000000000005,418.16,35,3.422043417
0.002,0.5,0.1,251.78000000000014,0.6060606060606061,33,20,13,0.2501331709915529,501.78000000000014,451.78000000000014,35,3.267821292
0.002,0.5,0.125,288.15,0.6060606060606061,33,20,13,0.3209232899234197,557.75,488.15,35,3.342351292
0.002,0.5,0.15,339.80999999999995,0.6060606060606061,33,20,13,0.360644140370474,635.01,539.81,35,3.395643625
0.002,0.55,0.05,204.7999999999999,0.6304347826086957,46,29,17,0.17775307490945608,425.9999999999999,404.7999999999999,53,3.26498525
0.002,0.55,0.075,323.07000000000005,0.6304347826086957,46,29,17,0.22348232154769848,565.07,523.07,53,3.312430959
0.002,0.55,0.1,378.86,0.6304347826086957,46,29,17,0.25846484726945107,642.86,578.86,53,2.5286018329999997
0.002,0.55,0.125,402.2499999999999,0.6304347826086957,46,29,17,0.26607019225648404,687.8499999999999,602.2499999999999,53,4.963376333
0.002,0.55,0.15,437.95000000000005,0.6304347826086957,46,29,17,0.2982338421721106,750.35,637.95,53,2.098866791
0.002,0.6,0.05,241.16000000000008,0.6666666666666666,63,42,21,0.211422809607836,463.9600000000001,441.1600000000001,72,2.138552083
0.002,0.6,0.075,395.46000000000004,0.6666666666666666,63,42,21,0.2958241623868915,643.46,595.46,72,2.10506575
0.002,0.6,0.1,539.2999999999997,0.6666666666666666,63,42,21,0.36779696825648367,821.2999999999997,739.2999999999997,72,2.194473541
0.002,0.6,0.125,698.9699999999996,0.6666666666666666,63,42,21,0.40962888205881015,1026.9699999999996,898.9699999999996,72,2.120815625
0.002,0.6,0.15,899.1700000000001,0.6666666666666666,63,42,21,0.4216814424943469,1292.77,1099.17,72,2.090088666
0.002,0.65,0.05,445.8699999999998,0.7073170731707317,82,58,24,0.18577087828915587,679.4699999999998,645.8699999999998,95,2.134977584
0.002,0.65,0.075,729.0800000000002,0.7073170731707317,82,58,24,0.2739169675090254,1004.2800000000002,929.0800000000002,95,2.3302282500000002
0.002,0.65,0.1,961.4399999999994,0.7073170731707317,82,58,24,0.3505661672194899,1290.2399999999993,1161.4399999999994,95,3.887086875
0.002,0.65,0.125,1186.3300000000002,0.7073170731707317,82,58,24,0.39788202731703387,1584.3300000000002,1386.3300000000002,95,3.228594791
0.002,0.65,0.15,1293.9399999999998,0.7073170731707317,82,58,24,0.45065025973547496,1757.1399999999999,1493.9399999999998,95,2.3270939999999998
0.0022,0.45,0.05,23.830000000000013,0.42857142857142855,14,6,8,0.11777659964928029,245.21000000000004,223.83,14,3.822567666
0.0022,0.45,0.075,34.99999999999994,0.42857142857142855,14,6,8,0.17333726806595612,271.09,234.99999999999994,14,3.185472542
0.0022,0.45,0.1,45.290000000000106,0.42857142857142855,14,6,8,0.2271237458193977,299,245.2900000000001,14,3.38140875
0.0022,0.45,0.125,52.81,0.42857142857142855,14,6,8,0.27893175074183973,326.89,252.81,14,3.368640542
0.0022,0.45,0.15,58.809999999999945,0.42857142857142855,14,6,8,0.3307126269550377,357.40999999999997,258.80999999999995,14,2.547726166
0.0022,0.5,0.05,116.99999999999994,0.6296296296296297,27,17,10,0.10554311310190398,333.3999999999999,316.99999999999994,29,5.048338167
0.0022,0.5,0.075,191.78000000000014,0.6296296296296297,27,17,10,0.15574899616049684,423.38000000000017,391.78000000000014,29,2.208139541
0.0022,0.5,0.1,256.33000000000004,0.6296296296296297,27,17,10,0.20673172181493962,506.73,456.33000000000004,29,2.211279667
0.0022,0.5,0.125,318.3499999999999,0.6296296296296297,27,17,10,0.2501418633488158,591.9499999999999,518.3499999999999,29,2.136981375
0.0022,0.5,0.15,387.2199999999997,0.6296296296296297,27,17,10,0.2794273690268515,690.8199999999997,587.2199999999997,29,2.189931416
0.0022,0.55,0.05,81.2000000000001,0.5882352941176471,34,20,14,0.18702784372976455,295.6000000000001,281.2000000000001,43,2.1212305
0.0022,0.55,0.075,80.02999999999997,0.5882352941176471,34,20,14,0.2862188623125543,322.76,280.03,43,2.1058515
0.0022,0.55,0.1,89.83999999999986,0.5882352941176471,34,20,14,0.34878282130328486,376.27999999999986,289.83999999999986,43,2.085199458
0.0022,0.55,0.125,110.04000000000008,0.5882352941176471,34,20,14,0.3788911401731442,434.32000000000005,310.0400000000001,43,2.309018125
0.0022,0.55,0.15,134.4400000000001,0.5882352941176471,34,20,14,0.3969913001449974,496.56000000000006,334.4400000000001,43,3.821721375
0.0022,0.6,0.05,167.67000000000013,0.6666666666666666,42,28,14,0.18861777100966812,386.8700000000001,367.67000000000013,50,3.174433125
0.0022,0.6,0.075,254.45000000000005,0.6666666666666666,42,28,14,0.28168887017712685,491.25000000000006,454.45000000000005,50,3.403027292
0.0022,0.6,0.1,345.63,0.6666666666666666,42,28,14,0.33725490196078445,606.03,545.63,50,3.330773041
0.0022,0.6,0.125,391.1400000000001,0.6666666666666666,42,28,14,0.36948569917588475,675.1400000000001,591.1400000000001,50,3.199324792
0.0022,0.6,0.15,453.81999999999994,0.6666666666666666,42,28,14,0.38059986992616396,769.02,653.8199999999999,50,3.319239208
0.0022,0.65,0.05,358.9599999999999,0.7321428571428571,56,41,15,0.11998210176425493,588.16,558.9599999999999,65,3.38129625
0.0022,0.65,0.075,659.98,0.7321428571428571,56,41,15,0.19478989396517873,929.58,859.98,65,2.4506435
0.0022,0.65,0.1,1002.1699999999998,0.7321428571428571,56,41,15,0.26319855781612167,1335.37,1202.1699999999998,65,4.57763775
0.0022,0.65,0.125,1213.62,0.7321428571428571,56,41,15,0.3416880733944954,1615.22,1413.62,65,2.0852957500000002
0.0022,0.65,0.15,1304.6499999999999,0.7321428571428571,56,41,15,0.3912552198477033,1769.85,1504.6499999999999,65,2.123247916
0.0024,0.45,0.05,5.310000000000002,0.3333333333333333,9,3,6,0.13785794618911662,231.17999999999998,205.31,9,2.104660583
0.0024,0.45,0.075,7.519999999999982,0.3333333333333333,9,3,6,0.19946797791302237,248.10999999999999,207.51999999999998,9,2.138538208
0.0024,0.45,0.1,7.749999999999972,0.3333333333333333,9,3,6,0.25990741786157856,265.71,207.74999999999997,9,2.1173985
0.0024,0.45,0.125,6.310000000000002,0.3333333333333333,9,3,6,0.31626133916910804,283.31,206.31,9,2.064642542
0.0024,0.45,0.15,4.5,0.3333333333333333,9,3,6,0.3686583990980834,301.58,204.5,9,2.663797208
0.0024,0.5,0.05,21.849999999999966,0.5,14,7,7,0.17087117389841922,267.57,221.84999999999997,15,5.0050229999999996
0.0024,0.5,0.075,31.25000000000003,0.5,14,7,7,0.2518844424314968,309.11,231.25000000000003,15,2.242963083
0.0024,0.5,0.1,39.5500000000001,0.5,14,7,7,0.3249450487516201,354.86,239.5500000000001,15,2.241592792
0.0024,0.5,0.125,47.27999999999997,0.5,14,7,7,0.39181976930076995,406.59000000000003,247.27999999999997,15,2.102539625
0.0024,0.5,0.15,54.06999999999991,0.5,14,7,7,0.4529187571327062,464.40999999999997,254.0699999999999,15,2.3232445
0.0024,0.55,0.05,96.64999999999986,0.6153846153846154,26,16,10,0.14075274083562528,311.84999999999985,296.64999999999986,30,2.178727208
0.0024,0.55,0.075,132.39,0.6153846153846154,26,16,10,0.20786701777485203,359.19,332.39,30,2.191734833
0.0024,0.55,0.1,162.17000000000013,0.6153846153846154,26,16,10,0.26955666734144984,402.17000000000013,362.17000000000013,30,2.166200792
0.0024,0.55,0.125,182.46000000000004,0.6153846153846154,26,16,10,0.3260549059481443,436.86000000000007,382.46000000000004,30,2.538197417
0.0024,0.55,0.15,189.9799999999999,0.6153846153846154,26,16,10,0.38100923631448524,458.7799999999999,389.9799999999999,30,5.040377041
0.0024,0.6,0.05,104.2899999999999,0.6428571428571429,28,18,10,0.12210375616923494,319.88999999999993,304.2899999999999,32,2.178353583
0.0024,0.6,0.075,156.5200000000001,0.6428571428571429,28,18,10,0.182159315339039,385.3200000000001,356.5200000000001,32,2.18820725
0.0024,0.6,0.1,188.96000000000015,0.6428571428571429,28,18,10,0.23751409815205757,432.16000000000014,388.96000000000015,32,2.076045542
0.0024,0.6,0.125,218.04999999999995,0.6428571428571429,28,18,10,0.2905185561769192,477.65,418.04999999999995,32,2.162020625
0.0024,0.6,0.15,241.43999999999994,0.6428571428571429,28,18,10,0.3398513178643838,519.04,441.43999999999994,32,2.083359708
0.0024,0.65,0.05,134.31,0.6857142857142857,35,24,11,0.1226978140675919,351.51,334.31,39,2.107908083
0.0024,0.65,0.075,203.38999999999993,0.6857142857142857,35,24,11,0.18241897233201565,435.7899999999999,403.38999999999993,39,2.102929875
0.0024,0.65,0.1,265.36,0.6857142857142857,35,24,11,0.2383351946177102,516.96,465.36,39,2.610245542
0.0024,0.65,0.125,295.30000000000007,0.6857142857142857,35,24,11,0.3104176053499014,565.7,495.30000000000007,39,5.000445291
0.0024,0.65,0.15,324.18999999999994,0.6857142857142857,35,24,11,0.3715459066801495,616.5899999999999,524.1899999999999,39,2.241631
0.0026,0.45,0.05,0.22000000000002728,0.3333333333333333,9,3,6,0.14100529100529097,226.8,200.22000000000003,9,2.21365775
0.0026,0.45,0.075,-1.2400000000000375,0.3333333333333333,9,3,6,0.20775026910656624,241.54,198.75999999999996,9,2.189351625
0.0026,0.45,0.1,-2.730000000000018,0.3333333333333333,9,3,6,0.2661867689057548,255.60999999999999,197.26999999999998,9,2.336647792
0.0026,0.45,0.125,-6.640000000000015,0.3333333333333333,9,3,6,0.32713452881706145,271.02,193.35999999999999,9,2.1990685
0.0026,0.45,0.15,-10.27000000000001,0.3333333333333333,9,3,6,0.38059909439219786,287.1,189.73,9,2.184842916
0.0026,0.5,0.05,4.840000000000032,0.4166666666666667,12,5,7,0.19468469885202067,254.36,204.84000000000003,13,2.081922625
0.0026,0.5,0.075,5.700000000000017,0.4166666666666667,12,5,7,0.2816985019380521,286.37,205.70000000000002,13,2.546291791
0.0026,0.5,0.1,5.519999999999925,0.4166666666666667,12,5,7,0.3592517537022604,320.74999999999994,205.51999999999992,13,5.163925208
